Date,Day Code,Time,Event Code,Event,Round/Heat,Class,Format,Style,Duration,Location,GM,Change Date,BGG_ID,BGG_Name,BGG_Rank,BGG_Rating
First Friday,,,,,,,,,,,,,,,,
8/1/26,Sa,9,DNI,Dune Imperium,Semifinal,B,HMW-P,Scheduled,3,Seasons,"Spencer, Jay",,316554.0,Dune: Imperium,6.0,8.41092
8/1/26,Sa,9,MOV,Merchant of Venus,Semifinal,B,HMW-P,Scheduled,3,Seasons,"Irving, Richard",,230.0,Merchant of Venus,1660.0,7.12942
8/1/26,Sa,9,PZB,Panzerblitz,Semifinal,B,SwEl,Freeform,6,Winterberry,"Northey, Rick",,2238.0,PanzerBlitz,3557.0,6.64271
8/1/26,Sa,9,SQL,Squad Leader,Semifinal,A,SwEl,Freeform,4,Winterberry,Pollard. Pete,,1035.0,Squad Leader,1022.0,7.56148
8/1/26,Sa,9,WSN,Wingspan,Semifinal,B,HMW-P,Scheduled,2,Grand Ballroom,"Swift, Patti",,266192.0,Wingspan,38.0,7.99813
8/1/26,Sa,9,DUN,Dune,Final,A,HE,Scheduled,5,Dogwood,"Johnson, Brad",,283355.0,Dune,212.0,7.91626
8/1/26,Sa,9,HIS,Here I Stand,Final,B,HMW-P,Scheduled,6,Wagner's Run,"Rice, Justin",,17392.0,Here I Stand,541.0,7.87785
8/1/26,Sa,10,--,Vendors,--,--,--,--,8,Timberstone,"Gutermuth, Ken",,,,,
8/1/26,Sa,10,--,M44 - Geilenkirchen Salient,--,--,--,--,4,First Tracks Slopeside,"Edelston, Sam",,,,,
8/1/26,Sa,10,DIP,Diplomacy,Round 2/3,B,SW,Scheduled,4,Alpine,"Wilsbach, Anton",,483.0,Diplomacy,881.0,7.03367
8/1/26,Sa,10,SBS,Space Base,Heat 1/2,B,HMW-P,Scheduled,2,Grand Ballroom,"Coussis, John",,242302.0,Space Base,226.0,7.53931
8/1/26,Sa,10,AUT,Automobile,Semifinal,B,HMW-P,Scheduled,3,Seasons,"Borton, D.J.",,39351.0,Automobile,751.0,7.32456
8/1/26,Sa,10,TRC,The Russian Campaign,Semifinal,A,SwEl,Freeform,5,Winterberry,"Karahalios, George",,2808.0,The Russian Campaign,2237.0,7.33394
8/1/26,Sa,10,ASL,Advanced Squad Leader,Final,A,SE,Continuous,5,Winterberry,"Schilling, Curt",,243.0,Advanced Squad Leader,584.0,8.01123
8/1/26,Sa,10,AFK,Afrika Korps,Final,A,SwEl,Freeform,7,Winterberry,"Sinigaglio, Bruno",,2259.0,Afrika Korps,6191.0,6.30701
8/1/26,Sa,10,WAT,Waterloo,Final,A,SwEl,Freeform,6,Winterberry,"Musella, Martin",,5296.0,Waterloo,12796.0,5.9526
8/1/26,Sa,11,BCY,Battle Cry,Round 2/3,A,SEM,Continuous,2,First Tracks Poolside,"Heintzelman, Geoff",,551.0,Battle Cry,1427.0,7.17301
8/1/26,Sa,11,TTR,Ticket To Ride,Quarterfinal,B,HMW-T,Scheduled,2,Seasons,"Grey, Katie",,9209.0,Ticket to Ride,262.0,7.38555
8/1/26,Sa,11,NVG,Navegador,Semifinal,B,HMW-P,Scheduled,2,Seasons,"Martin, Chad",,66589.0,Navegador,367.0,7.52726
8/1/26,Sa,11,TTN,Titan,Final,A,HMW-P,Scheduled,5,Laurel,"desJardins, David",,103.0,Titan,1709.0,6.96235
8/1/26,Sa,11,WSN,Wingspan,Final,B,HMW-P,Scheduled,2,Grand Ballroom,"Swift, Patti",,266192.0,Wingspan,38.0,7.99813
8/1/26,Sa,12,TTA,Titan The Arena,Heat 3/3,B,HMW-P,Scheduled,1,Seasons,"Breza, Kevin",,,,,
8/1/26,Sa,12,WWR,Washington's War,Round 2/3,B,SwEl,Continuous,3,Maple,"Peeck, Bill",,38996.0,Washington's War,1082.0,7.60241
8/1/26,Sa,12,WPS,"Win, Place, & Show",Heat 3/3,C,HWO,Scheduled,3,Evergreen,"Romano, Joseph",,782.0,"Win, Place & Show",4676.0,6.74664
8/1/26,Sa,12,CRK,Crokinole,Quarterfinal,C,SwEl,Scheduled,2,Snowflake,"Brown, Steve",,521.0,Crokinole,46.0,8.06588
8/1/26,Sa,12,CQP,Conquest of Paradise,Semifinal,B,HMW-P,Scheduled,3,First Tracks Center,"McPartland, Kevin",,15954.0,Conquest of Paradise,2687.0,6.93052
8/1/26,Sa,12,LLM,Leaping Lemmings,Semifinal,C,HWO,Scheduled,2,Sunburst,"Powers, Bill",,29687.0,Leaping Lemmings,4622.0,6.40073
8/1/26,Sa,12,DNI,Dune Imperium,Final,B,HMW-P,Scheduled,3,Laurel,"Spencer, Jay",,316554.0,Dune: Imperium,6.0,8.41092
8/1/26,Sa,12,V19,Versailles 1919,Final,B,HMW-P,Scheduled,3,Laurel,"Pettis, Roy",,253506.0,Versailles 1919,2598.0,7.47347
8/1/26,Sa,13,--,Above the Trenches,--,--,--,--,2,First Tracks Center,"Radgoski, Richard",,,,,
8/1/26,Sa,13,--,An Uncivil Peace,--,--,--,--,2,First Tracks Center,"Poniske, John",,,,,
8/1/26,Sa,13,BCY,Battle Cry,Round 3/3,A,SEM,Continuous,2,First Tracks Poolside,"Heintzelman, Geoff",,551.0,Battle Cry,1427.0,7.17301
8/1/26,Sa,13,CFR,Championship Formula Racing,Heat 3/3,B,HMW-P,Scheduled,4,Evergreen,"Long, Chris",,156175.0,Championship Formula Racing,5210.0,7.65829
8/1/26,Sa,13,EGZ,Egizia,Heat 3/3,B,HMW-P,Scheduled,2,Seasons,"Emerick, Andrew",,58421.0,Egizia,737.0,7.37859
8/1/26,Sa,13,PRO,Puerto Rico,Heat 3/3,B,HMW-P,Scheduled,2,Seasons,"Shay, Richard",,3076.0,Puerto Rico,57.0,7.89899
8/1/26,Sa,13,SBS,Space Base,Heat 2/2,B,HMW-P,Scheduled,2,Grand Ballroom,"Coussis, John",,242302.0,Space Base,226.0,7.53931
8/1/26,Sa,13,WOR,War of the Ring,Round 3/4,C,SEM,Continuous,4,Fox Den,"Martin, Jeromey",,9609.0,War of the Ring,221.0,7.78098
8/1/26,Sa,13,COB,Castles of Burgundy,Semifinal,B,HMW-P,Scheduled,3,Seasons,"Irving, Richard",,84876.0,The Castles of Burgundy,17.0,8.16121
8/1/26,Sa,13,PRC,Pirate's Cove,Semifinal,B,HMW-P,Scheduled,2,Grand Ballroom,"Otwell, Janet",,2987.0,Pirate's Cove,1957.0,6.55824
8/1/26,Sa,13,QOQ,Quacks,Semifinal,B,HMW-P,Scheduled,2,Seasons,"Hansen, Virginia",,244521.0,Quacks,79.0,7.80382
8/1/26,Sa,13,TTR,Ticket To Ride,Semifinal,B,HMW-T,Scheduled,2,Seasons,"Grey, Katie",,9209.0,Ticket to Ride,262.0,7.38555
8/1/26,Sa,13,MOV,Merchant of Venus,Final,B,HMW-P,Scheduled,3,Seasons,"Irving, Richard",,230.0,Merchant of Venus,1660.0,7.12942
8/1/26,Sa,13,NVG,Navegador,Final,B,HMW-P,Scheduled,2,Laurel,"Martin, Chad",,66589.0,Navegador,367.0,7.52726
8/1/26,Sa,13,SQL,Squad Leader,Final,A,SwEl,Freeform,4,Winterberry,Pollard. Pete,,1035.0,Squad Leader,1022.0,7.56148
8/1/26,Sa,14,--,M44 - Operation Market Garden,--,--,--,--,4,First Tracks Slopeside,"Edelston, Sam",,,,,
8/1/26,Sa,14,--,Monsters Menace America Juniors,--,C,Jr SE,--,4,Hemlock,"Pack, David-John",,,,,
8/1/26,Sa,14,65S,65: Squad Level Battles,Final,B,SE,Scheduled,3,Winterberry,"Shedden, Sephen",,,,,
8/1/26,Sa,14,CMS,Circus Maximus,Final,C,HMW-P,Scheduled,4,Wintergreen,"Smith, Barry",,244.0,Circus Maximus,3146.0,6.77743
8/1/26,Sa,14,FFM,Freeman's Farm,Final,B,HMW-P,Scheduled,3,Foggy Brews,"Lange, Jeff",,271837.0,Freeman's Farm 1777,8396.0,7.37809
8/1/26,Sa,14,LLM,Leaping Lemmings,Final,C,HWO,Scheduled,2,Wintergreen,"Powers, Bill",,29687.0,Leaping Lemmings,4622.0,6.40073
8/1/26,Sa,14,RRY,Robo Rally,Final,C,HWO,Scheduled,3,Grand Ballroom,"Houde, Marc",,216201.0,Robo Rally,1750.0,6.92614
8/1/26,Sa,15,E&T,Euphrat & Tigris,Heat 3/3,B,HMW-P,Scheduled,2,Seasons,"Moffit, Craig",,42.0,Tigris & Euphrates,131.0,7.7042
8/1/26,Sa,15,WWR,Washington's War,Round 3/3,B,SwEl,Continuous,3,Maple,"Peeck, Bill",,38996.0,Washington's War,1082.0,7.60241
8/1/26,Sa,15,BCY,Battle Cry,Semifinal,A,SEM,Continuous,2,First Tracks Poolside,"Heintzelman, Geoff",,551.0,Battle Cry,1427.0,7.17301
8/1/26,Sa,15,CNC,Concordia,Semifinal,B,HMW-P,Scheduled,2,Seasons,"Katz, Chris",,124361.0,Concordia,29.0,8.07673
8/1/26,Sa,15,CRK,Crokinole,Semifinal,C,SwEl,Scheduled,2,Snowflake,"Brown, Steve",,521.0,Crokinole,46.0,8.06588
8/1/26,Sa,15,TTA,Titan The Arena,Semifinal,B,HMW-P,Scheduled,1,Seasons,"Breza, Kevin",,,,,
8/1/26,Sa,15,BAR,Battles of the American Revolution,Final,B,SwEl,Scheduled,5,Foggy Brews,"Miklos, Mark",,446340.0,Battles of the American Revolution,0.0,7.965
8/1/26,Sa,15,CQP,Conquest of Paradise,Final,B,HMW-P,Scheduled,3,Wintergreen,"McPartland, Kevin",,15954.0,Conquest of Paradise,2687.0,6.93052
8/1/26,Sa,15,DSP,Dominant Species,Final,B,HMW-P,Scheduled,4,Seasons,"McKinnes, Luke",,62219.0,Dominant Species,114.0,7.80141
8/1/26,Sa,15,FBS,Football Strategy,Final,B,HMSE,Scheduled,2,Evergreen,"Schoose, Bert",,951.0,Football Strategy,7957.0,6.45996
8/1/26,Sa,15,HWD,History of the World,Final,B,HMW-P,Scheduled,6,Laurel,"Fournier,Roberto",,224.0,History of the World,1260.0,7.11136
8/1/26,Sa,15,PZB,Panzerblitz,Final,B,SwEl,Freeform,6,Winterberry,"Northey, Rick",,2238.0,PanzerBlitz,3557.0,6.64271
8/1/26,Sa,15,PRC,Pirate's Cove,Final,B,HMW-P,Scheduled,2,Grand Ballroom,"Otwell, Janet",,2987.0,Pirate's Cove,1957.0,6.55824
8/1/26,Sa,15,TTR,Ticket To Ride,Final,B,HMW-T,Scheduled,2,Seasons,"Grey, Katie",,9209.0,Ticket to Ride,262.0,7.38555
8/1/26,Sa,16,LST,Lost Cities,Heat 3/4,B,SwEl,Scheduled,1,Sunburst,"Pettis, Roy",,50.0,Lost Cities,343.0,7.2588
8/1/26,Sa,16,SBS,Space Base,Semifinal,B,HMW-P,Scheduled,2,Alpine,"Coussis, John",,242302.0,Space Base,226.0,7.53931
8/1/26,Sa,16,WSM,Wooden Ships & Iron Men,Semifinal,B,SwEl,Freeform,2,Winterberry,"Hitchings, Tim",,237.0,Wooden Ships & Iron Men,2158.0,7.104
8/1/26,Sa,16,BWD,Bitter Woods,Final,A,SwEl,Freeform,7,Winterberry,"Sinigaglio, Bruno",,,,,
8/1/26,Sa,16,COB,Castles of Burgundy,Final,B,HMW-P,Scheduled,3,Seasons,"Irving, Richard",,84876.0,The Castles of Burgundy,17.0,8.16121
8/1/26,Sa,16,TTA,Titan The Arena,Final,B,HMW-P,Scheduled,1,Seasons,"Breza, Kevin",,,,,
8/1/26,Sa,16,WPS,"Win, Place, & Show",Final,C,HWO,Scheduled,3,Evergreen,"Romano, Joseph",,782.0,"Win, Place & Show",4676.0,6.74664
8/1/26,Sa,17,WOR,War of the Ring,Round 4/4,C,SEM,Continuous,4,Fox Den,"Martin, Jeromey",,9609.0,War of the Ring,221.0,7.78098
8/1/26,Sa,17,ACQ,Acquire,Semifinal,B,HMW-P,Scheduled,2,Seasons,"Ackman, Cliff",,5.0,Acquire,364.0,7.35704
8/1/26,Sa,17,E&T,Euphrat & Tigris,Semifinal,B,HMW-P,Scheduled,2,Seasons,"Moffit, Craig",,42.0,Tigris & Euphrates,131.0,7.7042
8/1/26,Sa,17,NVW,Naval War,Semifinal,B,HWO,Scheduled,3,Grand Ballroom,"Kramer, James",,1674.0,Naval War,7158.0,6.26546
8/1/26,Sa,17,BCY,Battle Cry,Final,A,SEM,Continuous,2,Laurel,"Heintzelman, Geoff",,551.0,Battle Cry,1427.0,7.17301
8/1/26,Sa,17,FDE,Formula De,Final,C,HMW-P,Scheduled,4,Dogwood,"Meader, Eric",,37904.0,Formula D,776.0,6.98416
8/1/26,Sa,17,GXT,Galaxy Trucker,Final,B,HMW-P,Scheduled,2,First Tracks Center,"Finberg, David",,31481.0,Galaxy Trucker,317.0,7.32119
8/1/26,Sa,17,TRC,The Russian Campaign,Final,A,SwEl,Freeform,5,Winterberry,"Karahalios, George",,2808.0,The Russian Campaign,2237.0,7.33394
8/1/26,Sa,18,--,Can't Stop Juniors,--,C,Jr SE,--,2,Hemlock,"Evinger, Tim",,,,,
8/1/26,Sa,18,LST,Lost Cities,Heat 4/4,B,SwEl,Scheduled,1,Sunburst,"Pettis, Roy",,50.0,Lost Cities,343.0,7.2588
8/1/26,Sa,18,WWR,Washington's War,Semifinal,B,SwEl,Continuous,3,Maple,"Peeck, Bill",,38996.0,Washington's War,1082.0,7.60241
8/1/26,Sa,18,CNC,Concordia,Final,B,HMW-P,Scheduled,2,Laurel,"Katz, Chris",,124361.0,Concordia,29.0,8.07673
8/1/26,Sa,18,CRK,Crokinole,Final,C,SwEl,Scheduled,2,Snowflake,"Brown, Steve",,521.0,Crokinole,46.0,8.06588
8/1/26,Sa,18,SBS,Space Base,Final,B,HMW-P,Scheduled,2,Alpine,"Coussis, John",,242302.0,Space Base,226.0,7.53931
8/1/26,Sa,18,TNW,The Napoleonic Wars,Final,B,HE,Scheduled,6,Wagner's Run,"Williams, Gareth",,3409.0,The Napoleonic Wars,4220.0,7.01884
8/1/26,Sa,19,--,M44 - Stalingrad: End of the 6th Army,--,--,--,--,4,First Tracks Slopeside,"Edelston, Sam",,,,,
8/1/26,Sa,19,DIP,Diplomacy,Round 3/3,B,SW,Scheduled,4,Alpine,"Wilsbach, Anton",,483.0,Diplomacy,881.0,7.03367
8/1/26,Sa,19,ORL,Orleans,Semifinal,A,HMW-P,Scheduled,2,Seasons,"Jiang, Allan",,164928.0,Orléans,35.0,8.04693
8/1/26,Sa,19,PRO,Puerto Rico,Semifinal,B,HMW-P,Scheduled,2,Seasons,"Shay, Richard",,3076.0,Puerto Rico,57.0,7.89899
8/1/26,Sa,19,AOA,Ace of Aces,Final,C,SwEl,Freeform,1,Chestnut,"Chesnut, Matt",,429861.0,Ace of Spades,3620.0,7.49689
8/1/26,Sa,19,ACQ,Acquire,Final,B,HMW-P,Scheduled,2,Laurel,"Ackman, Cliff",,5.0,Acquire,364.0,7.35704
8/1/26,Sa,19,E&T,Euphrat & Tigris,Final,B,HMW-P,Scheduled,2,Seasons,"Moffit, Craig",,42.0,Tigris & Euphrates,131.0,7.7042
8/1/26,Sa,19,WSM,Wooden Ships & Iron Men,Final,B,SwEl,Freeform,2,Winterberry,"Hitchings, Tim",,237.0,Wooden Ships & Iron Men,2158.0,7.104
8/1/26,Sa,20,LST,Lost Cities,Quarterfinal,B,SwEl,Scheduled,1,Sunburst,"Pettis, Roy",,50.0,Lost Cities,343.0,7.2588
8/1/26,Sa,20,NVW,Naval War,Final,B,HWO,Scheduled,3,Laurel,"Kramer, James",,1674.0,Naval War,7158.0,6.26546
8/1/26,Sa,21,FI5,Facts In Five,Round 1/1,C,HWO,Scheduled,2,Grand Ballroom,"Corrado, John",,1233.0,Facts in Five,7119.0,6.1551
8/1/26,Sa,21,LST,Lost Cities,Semifinal,B,SwEl,Scheduled,1,Sunburst,"Pettis, Roy",,50.0,Lost Cities,343.0,7.2588
8/1/26,Sa,21,RFG,Race for the Galaxy,Semifinal,B,HMW-P,Scheduled,1,Seasons,"Freeman, Eric",,28143.0,Race for the Galaxy,94.0,7.73614
8/1/26,Sa,21,WOR,War of the Ring,Semifinal,C,SEM,Continuous,4,Fox Den,"Martin, Jeromey",,9609.0,War of the Ring,221.0,7.78098
8/1/26,Sa,21,ORL,Orleans,Final,A,HMW-P,Scheduled,2,Laurel,"Jiang, Allan",,164928.0,Orléans,35.0,8.04693
8/1/26,Sa,21,PRO,Puerto Rico,Final,B,HMW-P,Scheduled,2,Laurel,"Shay, Richard",,3076.0,Puerto Rico,57.0,7.89899
8/1/26,Sa,22,LST,Lost Cities,Final,B,SwEl,Scheduled,1,Sunburst,"Pettis, Roy",,50.0,Lost Cities,343.0,7.2588
8/1/26,Sa,22,RFG,Race for the Galaxy,Final,B,HMW-P,Scheduled,1,Seasons,"Freeman, Eric",,28143.0,Race for the Galaxy,94.0,7.73614
8/1/26,Sa,22,WWR,Washington's War,Final,B,SwEl,Continuous,3,Maple,"Peeck, Bill",,38996.0,Washington's War,1082.0,7.60241
8/1/26,Sa,23,--,Open Gaming Library Closes,--,--,--,--,--,Exhibit Hall,"Buckwalter, Scott",,,,,
8/1/26,Sa,24,--,Open Gaming Closes,--,--,--,--,--,Exhibit Hall,"Buckwalter, Scott",,,,,
Sunday,,,,,,,,,,,,,,,,
8/2/26,Su,4,--,Shuttle to Pittsburgh Airport,--,--,--,--,2,Hotel Lobby,Seven Springs,,,,,
8/2/26,Su,8,--,Registration,--,--,--,--,6,Stag Pass,"Gutermuth, Ken",,,,,
8/2/26,Su,8,--,Christian Worship Service,--,--,--,--,1,Sunburst,"Petroski, Glenn",,,,,
8/2/26,Su,9,--,Open Gaming,--,--,--,--,13,Seasons,"Gutermuth, Ken",,,,,
8/2/26,Su,9,--,Shuttle to Pittsburgh Airport,--,--,--,--,2,Hotel Lobby,Seven Springs,,,,,
8/2/26,Su,9,TAM,Transamerica,Demo 1/1,--,--,---,1,Grand Ballroom,"Breza, Kevin",,2842.0,TransAmerica,1554.0,6.69307
8/2/26,Su,9,ATS,Attack Sub,Heat 1/3,A,SwEl,Continuous,1,Seasons,"Lewis, Andy",,1413.0,Attack Sub,6353.0,6.66403
8/2/26,Su,9,EGZ,Egizia,Semifinal,B,HMW-P,Scheduled,2,Seasons,"Emerick, Andrew",,58421.0,Egizia,737.0,7.37859
8/2/26,Su,9,EIS,Enemy in Sight,Semifinal,B,HWO,Scheduled,3,Grand Ballroom,"Evinger, Matt",,264.0,Enemy in Sight,6836.0,6.27375
8/2/26,Su,9,CFR,Championship Formula Racing,Final,B,HMW-P,Scheduled,4,Seasons,"Long, Chris",,156175.0,Championship Formula Racing,5210.0,7.65829
8/2/26,Su,9,WOR,War of the Ring,Final,C,SEM,Continuous,4,Seasons,"Martin, Jeromey",,9609.0,War of the Ring,221.0,7.78098
8/2/26,Su,10,--,Catholic Mass,--,--,--,--,1,Sunburst,Seven Springs,,,,,
8/2/26,Su,10,ATS,Attack Sub,Heat 2/3,A,SwEl,Continuous,1,Seasons,"Lewis, Andy",,1413.0,Attack Sub,6353.0,6.66403
8/2/26,Su,10,TAM,Transamerica,Heat 1/1,B,HMW-P,Scheduled,1,Grand Ballroom,"Breza, Kevin",,2842.0,TransAmerica,1554.0,6.69307
8/2/26,Su,10,AUT,Automobile,Final,B,HMW-P,Scheduled,3,Seasons,"Borton, D.J.",,39351.0,Automobile,751.0,7.32456
8/2/26,Su,11,ATS,Attack Sub,Heat 3/3,A,SwEl,Continuous,1,Seasons,"Lewis, Andy",,1413.0,Attack Sub,6353.0,6.66403
8/2/26,Su,11,TAM,Transamerica,Semifinal,B,HMW-P,Scheduled,1,Grand Ballroom,"Breza, Kevin",,2842.0,TransAmerica,1554.0,6.69307
8/2/26,Su,11,EGZ,Egizia,Final,B,HMW-P,Scheduled,2,Seasons,"Emerick, Andrew",,58421.0,Egizia,737.0,7.37859
8/2/26,Su,11,QOQ,Quacks,Final,B,HMW-P,Scheduled,2,Seasons,"Hansen, Virginia",,244521.0,Quacks,79.0,7.80382
8/2/26,Su,12,ATS,Attack Sub,Quarterfinal,A,SwEl,Continuous,1,Seasons,"Lewis, Andy",,1413.0,Attack Sub,6353.0,6.66403
8/2/26,Su,12,EIS,Enemy in Sight,Final,B,HWO,Scheduled,3,Grand Ballroom,"Evinger, Matt",,264.0,Enemy in Sight,6836.0,6.27375
8/2/26,Su,13,--,Shuttle to Pittsburgh Airport,--,--,--,--,2,Hotel Lobby,Seven Springs,,,,,
8/2/26,Su,13,ATS,Attack Sub,Semifinal,A,SwEl,Continuous,1,Seasons,"Lewis, Andy",,1413.0,Attack Sub,6353.0,6.66403
8/2/26,Su,13,TAM,Transamerica,Final,B,HMW-P,Scheduled,1,Grand Ballroom,"Breza, Kevin",,2842.0,TransAmerica,1554.0,6.69307
8/2/26,Su,14,ATS,Attack Sub,Final,A,SwEl,Continuous,1,Seasons,"Lewis, Andy",,1413.0,Attack Sub,6353.0,6.66403
8/2/26,Su,22,--,Open Gaming Closes,--,--,--,--,--,Seasons,"Gutermuth, Ken",,,,,
